name,price,status,shipping,free_returns,items_sold
Oakley Sutro OO9406-54 Polished White w/ Clear Lens,7995,New (Other),0,False,0
Oversized Full Face Cover Mirror Shield Mask Reflective Shade Glasses Sunglasses,999,New (Other),0,False,
Teardrop Military Sunglasses Mirror Lens Mens Womens Retro Pilot Cop Sunglasses,996,Brand New,0,False,168
KDEAM Square Polarized Sunglasses Men Outdoor Sport Sunglasses Photochromic,1184,Brand New,0,False,105
Polarized Sunglasses Fit Over Glasses Over the Top Glasses with Case Sport Wrap ,995,Brand New,0,False,
Oakley Holbrook Prizm Ruby Square Men's Sunglasses OO9102 9102E2 57,7699,Brand New,0,False,0
Oakley Fuel Cell OO9096-L760 Polished Black Frame | Clear Lens,3992,New (Other),0,False,13
Oakley LATCH SHIBUYA Sunglasses OO9349-3653 JPN Matte White Frame W/ PRIZM Grey ,5511,Brand New,0,False,58
Large Square Cholo Sunglasses Super Dark OG LOC Style Gangster Black Glossy L7SD,829,Brand New,0,False,
Mens LOCS Sunglasses Sports Gangster Glasses Thug Biker White Frame LC55,1099,Brand New,0,False,263
SUNGLASSES SPORT,350,Brand New,415,False,
